date,return,regime,w_SPY,w_TLT,w_GLD
2017-01-12,-0.0021618098001379583,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-13,0.001250277562867654,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-17,-0.0005486985758467385,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-18,-0.0005923012425143632,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-19,-0.00404499098528106,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-20,0.0027557089599003002,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-23,-0.00027051630622979006,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-24,0.0038567170600812954,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-25,0.004586363976219808,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-26,-0.0007986925492584391,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-27,-0.000615154047566872,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-30,-0.005217558729068114,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-01-31,0.0016581988292122582,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-02-01,-0.0007656144148644537,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-02-02,0.000740833610605783,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-02-03,0.005557363285646325,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-02-06,0.00014485949326429294,Bull,0.7999997845922262,0.15000094946004897,0.04999926594772479
2017-02-07,9.511238577440777e-05,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-08,0.0026520322820884055,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-09,0.0030056520293523683,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-10,0.0035177772311019546,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-13,0.003160728474681376,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-14,0.0029941384982201972,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-15,0.004600338839209414,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-16,0.0003936218145610873,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
2017-02-17,0.001046923002627773,Bull,0.7999997275100966,0.04999938764392466,0.15000088484597868
